NS_Waveform_File,EW_Waveform_File,UP_Waveform_File,Record_Folder,Scale_Factor_Used,P_Pick_Index,P_Pick_Time_sec,Waveform_Start_Sample,Waveform_End_Sample,Waveform_Duration_sec,Number_of_Waveform_Samples,Sampling_Frequency_Hz,Damping,STA_Seconds,LTA_Seconds,STA_LTA_Threshold,Response_Spectrum_Method,Number_of_Periods,Minimum_Period_sec,Maximum_Period_sec,Station_Name,Station_Lat,Station_Lon,Origin_Date,Origin_Time,Rec_Start_Date,Rec_Start_Time,Duration_Time(s),Last_Corr_Date,Last_Corr_Time,Epicenter_Lat,Epicenter_Lon,Magnitude,EQ_Depth(km),Samp_Freq(Hz),PGA_EW(gal),PGA_NS(gal),PGA_UD(gal),Station Height(m),Scale_factor,Numerator,Denominator,INdex,Epicentral_Distance_km
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728\HRS0020209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0020209031728,0.0002384185791015,981,9.81,981,1580,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2002/09/03,17:28:00,2002/09/03,17:28:54,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,4.107,3.049,1.241,306,0.0002384185791015,2000.0,8388608.0,48,37.645267
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728\HRS0030209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0030209031728,0.0002384185791015,1432,14.32,1432,2031,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS003,34.8143,132.8418,2002/09/03,17:28:00,2002/09/03,17:28:47,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,2.717,1.716,3.184,156,0.0002384185791015,2000.0,8388608.0,49,21.332426
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728\HRS0210209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\HRS0210209031728,0.0002384185791015,1434,14.34,1434,2033,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2002/09/03,17:28:00,2002/09/03,17:28:47,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,12.375,16.56,7.108,325,0.0002384185791015,2000.0,8388608.0,50,21.956247
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728\SMN0160209031728Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.17\SMN0160209031728,0.0002384185791015,1130,11.3,1130,1729,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2002/09/03,17:28:00,2002/09/03,17:28:50,119,2002/09/03,17:00:00,35.003,132.884,3.7,9,100,2.66,3.487,2.318,210,0.0002384185791015,2000.0,8388608.0,51,22.338078
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307\HRS0010710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0010710140307,0.0006340209495401,32,0.32,32,631,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2007/10/14,03:07:00,2007/10/14,03:07:58,60,2007/10/14,03:07:43,35.43,133.2,3.7,11,100,2.084,2.006,1.268,566,0.0006340209495401,3920.0,6182761.0,69,51.724506
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307\HRS0040710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0040710140307,0.0006340209495401,111,1.11,111,710,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS004,34.7262,132.2772,2007/10/14,03:07:00,2007/10/14,03:08:16,60,2007/10/14,03:08:01,35.43,133.2,3.7,11,100,1.517,0.679,0.24,586,0.0006340209495401,3920.0,6182761.0,70,114.78562
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307\HRS0050710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0050710140307,0.0006340209495401,674,6.74,674,1273,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2007/10/14,03:07:00,2007/10/14,03:08:04,60,2007/10/14,03:07:49,35.43,133.2,3.7,11,100,2.641,1.963,1.187,480,0.0006340209495401,3920.0,6182761.0,71,72.98045
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307\HRS0210710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\HRS0210710140307,0.0006340209495401,791,7.91,791,1390,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2007/10/14,03:07:00,2007/10/14,03:08:00,60,2007/10/14,03:07:45,35.43,133.2,3.7,11,100,2.045,2.155,1.413,325,0.0006340209495401,3920.0,6182761.0,72,53.583286
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0010710140307\OKY0010710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0010710140307\OKY0010710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0010710140307\OKY0010710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0010710140307,0.0006340209495401,410,4.1,410,1009,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY001,35.1945,133.7314,2007/10/14,03:07:00,2007/10/14,03:07:59,60,2007/10/14,03:07:44,35.43,133.2,3.7,11,100,2.863,1.852,0.918,334,0.0006340209495401,3920.0,6182761.0,73,54.86926
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0040710140307\OKY0040710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0040710140307\OKY0040710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0040710140307\OKY0040710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0040710140307,0.0006340209495401,732,7.32,732,1331,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY004,34.9579,133.5018,2007/10/14,03:07:00,2007/10/14,03:08:01,60,2007/10/14,03:07:46,35.43,133.2,3.7,11,100,2.152,2.277,0.541,168,0.0006340209495401,3920.0,6182761.0,74,59.22685
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0050710140307\OKY0050710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0050710140307\OKY0050710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0050710140307\OKY0050710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\OKY0050710140307,0.0006340209495401,664,6.64,664,1263,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2007/10/14,03:07:00,2007/10/14,03:08:03,60,2007/10/14,03:07:48,35.43,133.2,3.7,11,100,1.208,1.88,0.593,134,0.0006340209495401,3920.0,6182761.0,75,67.200966
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0010710140307\SMN0010710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0010710140307\SMN0010710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0010710140307\SMN0010710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0010710140307,0.0006340209495401,1578,15.78,1578,2177,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2007/10/14,03:07:00,2007/10/14,03:07:45,60,2007/10/14,03:07:30,35.43,133.2,3.7,11,100,140.132,75.627,24.729,2,0.0006340209495401,3920.0,6182761.0,76,12.4270115
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0020710140307\SMN0020710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0020710140307\SMN0020710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0020710140307\SMN0020710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0020710140307,0.0006340209495401,1586,15.86,1586,2185,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2007/10/14,03:07:00,2007/10/14,03:07:45,62,2007/10/14,03:07:30,35.43,133.2,3.7,11,100,27.258,13.7,6.314,2,0.0006340209495401,3920.0,6182761.0,77,12.795375
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0040710140307\SMN0040710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0040710140307\SMN0040710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0040710140307\SMN0040710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0040710140307,0.0006340209495401,1180,11.8,1180,1779,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN004,35.2881,132.9004,2007/10/14,03:07:00,2007/10/14,03:07:52,60,2007/10/14,03:07:37,35.43,133.2,3.7,11,100,3.052,4.096,2.476,45,0.0006340209495401,3920.0,6182761.0,78,31.418362
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0150710140307\SMN0150710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0150710140307\SMN0150710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0150710140307\SMN0150710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0150710140307,0.0006340209495401,602,6.02,602,1201,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2007/10/14,03:07:00,2007/10/14,03:07:45,60,2007/10/14,03:07:30,35.43,133.2,3.7,11,100,10.987,16.69,13.268,32,0.0006340209495401,3920.0,6182761.0,79,7.7721596
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0160710140307\SMN0160710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0160710140307\SMN0160710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0160710140307\SMN0160710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\SMN0160710140307,0.0006340209495401,988,9.88,988,1587,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2007/10/14,03:07:00,2007/10/14,03:07:56,60,2007/10/14,03:07:41,35.43,133.2,3.7,11,100,7.942,5.572,1.939,210,0.0006340209495401,3920.0,6182761.0,80,43.607647
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0070710140307\TTR0070710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0070710140307\TTR0070710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0070710140307\TTR0070710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0070710140307,0.0006340209495401,1174,11.74,1174,1773,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2007/10/14,03:07:00,2007/10/14,03:07:52,60,2007/10/14,03:07:37,35.43,133.2,3.7,11,100,3.871,7.003,2.191,155,0.0006340209495401,3920.0,6182761.0,81,30.804003
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0080710140307\TTR0080710140307Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0080710140307\TTR0080710140307Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0080710140307\TTR0080710140307Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.19\TTR0080710140307,0.0006340209495401,1568,15.68,1568,2167,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2007/10/14,03:07:00,2007/10/14,03:07:45,60,2007/10/14,03:07:30,35.43,133.2,3.7,11,100,11.87,9.407,12.165,2,0.0006340209495401,3920.0,6182761.0,82,11.797178
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\HRS0010010101719\HRS0010010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\HRS0010010101719\HRS0010010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\HRS0010010101719\HRS0010010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\HRS0010010101719,0.0002384185791015,785,7.85,785,1384,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/10,17:19:00,2000/10/10,17:20:04,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,2.017,3.236,1.182,566,0.0002384185791015,2000.0,8388608.0,83,51.33461
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0010010101719\SMN0010010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0010010101719\SMN0010010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0010010101719\SMN0010010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0010010101719,0.0002384185791015,60,0.6,60,659,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2000/10/10,17:19:00,2000/10/10,17:19:56,131,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,12.505,23.813,3.519,2,0.0002384185791015,2000.0,8388608.0,84,22.518621
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0020010101719\SMN0020010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0020010101719\SMN0020010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0020010101719\SMN0020010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0020010101719,0.0002384185791015,864,8.64,864,1463,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2000/10/10,17:19:00,2000/10/10,17:19:56,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,7.904,2.707,2.142,2,0.0002384185791015,2000.0,8388608.0,85,23.580132
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0030010101719\SMN0030010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0030010101719\SMN0030010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0030010101719\SMN0030010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0030010101719,0.0002384185791015,291,2.91,291,890,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN003,35.1795,133.0929,2000/10/10,17:19:00,2000/10/10,17:19:56,59,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,4.008,6.08,1.901,332,0.0002384185791015,2000.0,8388608.0,86,27.628622
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0150010101719\SMN0150010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0150010101719\SMN0150010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0150010101719\SMN0150010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0150010101719,0.0002384185791015,1425,14.25,1425,2024,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2000/10/10,17:19:00,2000/10/10,17:19:51,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,20.769,10.988,4.458,32,0.0002384185791015,2000.0,8388608.0,87,11.209111
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0160010101719\SMN0160010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0160010101719\SMN0160010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0160010101719\SMN0160010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\SMN0160010101719,0.0002384185791015,235,2.35,235,834,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN016,35.1957,132.8146,2000/10/10,17:19:00,2000/10/10,17:20:03,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,4.679,5.026,1.595,210,0.0002384185791015,2000.0,8388608.0,88,47.457638
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0050010101719\TTR0050010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0050010101719\TTR0050010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0050010101719\TTR0050010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0050010101719,0.0002384185791015,234,2.34,234,833,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR005,35.429,133.8253,2000/10/10,17:19:00,2000/10/10,17:20:03,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,1.523,2.927,0.799,27,0.0002384185791015,2000.0,8388608.0,89,48.664288
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0060010101719\TTR0060010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0060010101719\TTR0060010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0060010101719\TTR0060010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0060010101719,0.0002384185791015,923,9.23,923,1522,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR006,35.5106,133.6303,2000/10/10,17:19:00,2000/10/10,17:20:00,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,3.094,2.391,0.667,20,0.0002384185791015,2000.0,8388608.0,90,34.449516
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0070010101719\TTR0070010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0070010101719\TTR0070010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0070010101719\TTR0070010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0070010101719,0.0002384185791015,1483,14.83,1483,2082,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/10/10,17:19:00,2000/10/10,17:19:52,131,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,21.344,16.301,10.137,155,0.0002384185791015,2000.0,8388608.0,91,19.861881
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0080010101719\TTR0080010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0080010101719\TTR0080010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0080010101719\TTR0080010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0080010101719,0.0002384185791015,42,0.42,42,641,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2000/10/10,17:19:00,2000/10/10,17:19:51,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,22.451,14.941,12.0,2,0.0002384185791015,2000.0,8388608.0,92,7.4109764
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0090010101719\TTR0090010101719Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0090010101719\TTR0090010101719Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0090010101719\TTR0090010101719Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.5\TTR0090010101719,0.0002384185791015,1042,10.42,1042,1641,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2000/10/10,17:19:00,2000/10/10,17:19:57,119,2000/10/10,17:00:00,35.366,133.294,3.7,11,100,3.142,2.324,1.572,299,0.0002384185791015,2000.0,8388608.0,93,22.611282
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0010010182339\HRS0010010182339Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0010010182339\HRS0010010182339Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0010010182339\HRS0010010182339Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0010010182339,0.0002384185791015,965,9.65,965,1564,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/18,23:39:00,2000/10/18,23:39:47,119,2000/10/18,23:00:00,35.223,133.294,3.7,11,100,6.296,7.547,3.129,566,0.0002384185791015,2000.0,8388608.0,107,41.415504
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0020010182339\HRS0020010182339Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0020010182339\HRS0020010182339Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0020010182339\HRS0020010182339Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0020010182339,0.0002384185791015,994,9.94,994,1593,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2000/10/18,23:39:00,2000/10/18,23:39:46,120,2000/10/18,23:00:00,35.223,133.294,3.7,11,100,22.569,8.513,2.096,306,0.0002384185791015,2000.0,8388608.0,108,36.49968
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0050010182339\HRS0050010182339Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0050010182339\HRS0050010182339Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0050010182339\HRS0050010182339Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.7.8\HRS0050010182339,0.0002384185791015,814,8.14,814,1413,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2000/10/18,23:39:00,2000/10/18,23:39:50,119,2000/10/18,23:00:00,35.223,133.294,3.7,11,100,4.048,3.076,1.838,480,0.0002384185791015,2000.0,8388608.0,109,49.60773
